Economy,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%),Income group,average_learning_Adjusted_of_school,Continent,GDP(2022),GDP_per_capita
Dominican Republic,DOM,2002,0.193835254365,0.883190785378,0.255368665668,4.53006257327999,3.07313694958,Upper middle income,6.523497233333333,North America,113642.0,3158.393
Dominican Republic,DOM,2003,0.194029740607,0.882966639738,0.256833116313,4.52642708671,3.07462234663,Upper middle income,6.523497233333333,North America,113642.0,2460.554
Dominican Republic,DOM,2004,0.1942312676,0.882869826273,0.258576971261999,4.52393611546,3.07481869245,Upper middle income,6.523497233333333,North America,113642.0,2540.849
Dominican Republic,DOM,2005,0.194428894568,0.882956307162,0.260892510765,4.52273350221999,3.07598855778,Upper middle income,6.523497233333333,North America,113642.0,4008.356
Dominican Republic,DOM,2006,0.194751575351,0.883398539036999,0.26415265122,4.52356434311,3.07386316388,Upper middle income,6.523497233333333,North America,113642.0,4188.715
Dominican Republic,DOM,2007,0.195261846534,0.884198857922,0.267363986015,4.52640185907,3.06947299158999,Upper middle income,6.523497233333333,North America,113642.0,4803.473
Dominican Republic,DOM,2008,0.195852381107,0.885173132994,0.271145433941,4.53032700843,3.06460630655,Upper middle income,6.523497233333333,North America,113642.0,5194.799
Dominican Republic,DOM,2009,0.196412293272,0.886134608051,0.274851941923,4.53448133973,3.05868083673,Upper middle income,6.523497233333333,North America,113642.0,5151.172
Dominican Republic,DOM,2010,0.19682647557,0.886864140622999,0.278552823106,4.53771444356,3.0532389325,Upper middle income,6.523497233333333,North America,113642.0,5688.751
Dominican Republic,DOM,2011,0.197144346415,0.887404677256999,0.281620611071,4.54007997715,3.04780933642,Upper middle income,6.523497233333333,North America,113642.0,6063.35
Dominican Republic,DOM,2012,0.197500876118,0.888009566409,0.285471620913999,4.54287714857,3.03995483576,Upper middle income,6.523497233333333,North America,113642.0,6274.865
Dominican Republic,DOM,2013,0.197884350401,0.888651137509,0.288546291503,4.54597432739,3.03100135152,Upper middle income,6.523497233333333,North America,113642.0,6413.934
Dominican Republic,DOM,2014,0.198278892893,0.88928826575,0.292274737379,4.5491602885,3.01925860075,Upper middle income,6.523497233333333,North America,113642.0,6805.662
Dominican Republic,DOM,2015,0.198680816832,0.889925388965,0.296194564675999,4.5524257689,3.00764464716,Upper middle income,6.523497233333333,North America,113642.0,7139.507
Dominican Republic,DOM,2016,0.199077888427999,0.890521063675,0.300106114605,4.5554832645,2.99272979925,Upper middle income,6.523497233333333,North America,113642.0,7521.268
Dominican Republic,DOM,2017,0.199461740299,0.891063093686,0.303058121152,4.55830898989,2.97852252642,Upper middle income,6.523497233333333,North America,113642.0,7874.941
Ecuador,ECU,1990,0.196805341896,0.866038710784,0.302898856688,4.22102371019,2.86091856972,Upper middle income,8.4116885,South America,115049.0,1173.126
Ecuador,ECU,1991,0.19690397447,0.866094231536,0.303023918512,4.22290054341,2.86743202382,Upper middle income,8.4116885,South America,115049.0,1286.617
Ecuador,ECU,1992,0.196956080903,0.866136235962,0.302511698539,4.22458217331,2.87254240129,Upper middle income,8.4116885,South America,115049.0,1375.712
Ecuador,ECU,1993,0.19698062955,0.866209277318,0.302550175492,4.22596639189,2.87859841425,Upper middle income,8.4116885,South America,115049.0,1572.842
Ecuador,ECU,1994,0.196996118964999,0.866371739609999,0.302124294092,4.22749348158,2.88342834727999,Upper middle income,8.4116885,South America,115049.0,1858.323
Ecuador,ECU,1995,0.197017707126,0.866658643498,0.302433590439,4.22929618405,2.89075078257,Upper middle income,8.4116885,South America,115049.0,1980.373
Ecuador,ECU,1996,0.196929648356,0.866932323549,0.303130188801,4.23102023765,2.89468183175,Upper middle income,8.4116885,South America,115049.0,2037.13
Ecuador,ECU,1997,0.196667427456,0.867035166315,0.303454858159,4.23199770161,2.89945884772,Upper middle income,8.4116885,South America,115049.0,2253.233
Ecuador,ECU,1998,0.196347512224,0.867075661178,0.304438589769,4.23264444368,2.90600143415,Upper middle income,8.4116885,South America,115049.0,2257.861
Ecuador,ECU,1999,0.196080480824,0.867130751744,0.305501198057,4.23336834618,2.91057872911,Upper middle income,8.4116885,South America,115049.0,1598.768
Ecuador,ECU,2000,0.19598693163,0.867323558646,0.306553398173,4.23467396827,2.9138223779,Upper middle income,8.4116885,South America,115049.0,1461.838
Ecuador,ECU,2001,0.196194753369,0.868226842375,0.307779319437,4.23941490798,2.91948414221,Upper middle income,8.4116885,South America,115049.0,1909.424
Ecuador,ECU,2002,0.196658730419999,0.870008154259,0.309892294435999,4.24838768536,2.92988286194,Upper middle income,8.4116885,South America,115049.0,2180.386
Ecuador,ECU,2003,0.197280509592999,0.87233142754,0.312814293046,4.25985305539,2.94119886328,Upper middle income,8.4116885,South America,115049.0,2434.977
Ecuador,ECU,2004,0.197912020298,0.874651883239,0.315310337587,4.27123200249,2.95114140123,Upper middle income,8.4116885,South America,115049.0,2700.118
Ecuador,ECU,2005,0.198343686569,0.876152213651,0.318205357149,4.27863457030999,2.95856341332,Upper middle income,8.4116885,South America,115049.0,3025.012
Ecuador,ECU,2006,0.198665896687,0.876924003304,0.320661812845,4.28237897635,2.95880003792,Upper middle income,8.4116885,South America,115049.0,3351.476
Ecuador,ECU,2007,0.199070939987,0.877610296134,0.32350411841,4.28564213497,2.95937572707,Upper middle income,8.4116885,South America,115049.0,3588.311
Ecuador,ECU,2008,0.199501393721,0.878212751496,0.327216582727,4.28849759964,2.95866072735,Upper middle income,8.4116885,South America,115049.0,4267.473
Ecuador,ECU,2009,0.199909613495,0.878760042294,0.330933680683,4.29105856244,2.95850496958,Upper middle income,8.4116885,South America,115049.0,4241.938
Ecuador,ECU,2010,0.200232054849,0.879216212979,0.334334364308,4.29317002071,2.95906224885,Upper middle income,8.4116885,South America,115049.0,4633.247
Ecuador,ECU,2011,0.200525617628999,0.879678386481,0.337751428469,4.29513063502,2.96019672029,Upper middle income,8.4116885,South America,115049.0,5192.875
Ecuador,ECU,2012,0.200859789073,0.88016866592,0.341702803711,4.29696859586,2.96169661001999,Upper middle income,8.4116885,South America,115049.0,5664.886
Ecuador,ECU,2013,0.201224176095,0.880670329798,0.346010022562,4.29867431012,2.96501294892,Upper middle income,8.4116885,South America,115049.0,6030.502
Ecuador,ECU,2014,0.201619296965,0.881208800949,0.350229109315,4.30037482116,2.96717622611,Upper middle income,8.4116885,South America,115049.0,6347.0
Ecuador,ECU,2015,0.20203608474,0.881770681548,0.354658991857,4.30206851275,2.97041298378999,Upper middle income,8.4116885,South America,115049.0,6099.351
Ecuador,ECU,2016,0.202470235552,0.882354196347,0.359142054376,4.30372556743,2.97380545389,Upper middle income,8.4116885,South America,115049.0,6046.302
Ecuador,ECU,2017,0.202911590059,0.882945345959,0.363732807614,4.30535715908,2.97711725822,Upper middle income,8.4116885,South America,115049.0,6216.606
Egypt,EGY,1990,0.180821060177,0.763804466932,0.146334503012,4.30509397897,3.16754125553,Lower middle income,6.465084675,Africa,476748.0,1870.847
Egypt,EGY,1991,0.180997876966,0.764243678442,0.147093744092,4.3081776707,3.17059555812,Lower middle income,6.465084675,Africa,476748.0,923.843
Egypt,EGY,1992,0.181196560678,0.764702323879,0.148294054193,4.30992225113,3.17289141082,Lower middle income,6.465084675,Africa,476748.0,825.448
Egypt,EGY,1993,0.181396675382,0.765129317107,0.149144784315,4.31036679646,3.17768743278,Lower middle income,6.465084675,Africa,476748.0,897.202
Egypt,EGY,1994,0.181589643368,0.765536851209,0.150090633203,4.31004375967,3.17941690629,Lower middle income,6.465084675,Africa,476748.0,968.914
Egypt,EGY,1995,0.1817503462,0.765859295587,0.151425012622999,4.30880404171,3.18018156672,Lower middle income,6.465084675,Africa,476748.0,1098.086
Egypt,EGY,1996,0.181962490143,0.766232815736,0.152994737001,4.29029842608,3.17682407716,Lower middle income,6.465084675,Africa,476748.0,1209.49
Egypt,EGY,1997,0.182267167418,0.766693724096,0.154853059863,4.24834567365,3.17038727891,Lower middle income,6.465084675,Africa,476748.0,1327.405
Egypt,EGY,1998,0.182616399501,0.767197218951,0.156789427851,4.19884914026,3.16044384978,Lower middle income,6.465084675,Africa,476748.0,1454.957
Egypt,EGY,1999,0.182950132554,0.76765834724,0.159563309451,4.15768041354,3.15365949204,Lower middle income,6.465084675,Africa,476748.0,1518.197
Egypt,EGY,2000,0.183209806881,0.767997740044,0.161223265783,4.14076319032,3.15221006242,Lower middle income,6.465084675,Africa,476748.0,1636.752
Egypt,EGY,2001,0.18347864986,0.768214774742,0.162438156626,4.14163874373,3.15515486689,Lower middle income,6.465084675,Africa,476748.0,1566.199
Egypt,EGY,2002,0.183830640288,0.768361999842,0.163917019526,4.14329002080999,3.15812698165999,Lower middle income,6.465084675,Africa,476748.0,1355.278
Egypt,EGY,2003,0.184204434878,0.768470889235,0.165288738949,4.14573922245,3.16121436941999,Lower middle income,6.465084675,Africa,476748.0,1252.404
Egypt,EGY,2004,0.184541833289,0.768585090932,0.166489553905,4.14905157469,3.16177276492,Lower middle income,6.465084675,Africa,476748.0,1195.597
Egypt,EGY,2005,0.184777448381,0.768716284806999,0.167991184747,4.15312468199,3.16306521507,Lower middle income,6.465084675,Africa,476748.0,1331.362
Egypt,EGY,2006,0.184986410445,0.768957779936,0.169878312825,4.17466106751,3.16352454562,Lower middle income,6.465084675,Africa,476748.0,1563.739
Egypt,EGY,2007,0.185261653794999,0.769353345014,0.172257858591,4.2198948627,3.17028169021,Lower middle income,6.465084675,Africa,476748.0,1862.164
Egypt,EGY,2008,0.185559920665,0.769824100512,0.175278531687,4.27288151886,3.17602149113999,Lower middle income,6.465084675,Africa,476748.0,2271.232
Egypt,EGY,2009,0.185838839064,0.770302139467,0.177619638129,4.31777557125,3.18137477057,Lower middle income,6.465084675,Africa,476748.0,2578.884
Egypt,EGY,2010,0.186054642748,0.7707117535,0.179689611946,4.33859497912,3.18319768791,Lower middle income,6.465084675,Africa,476748.0,2922.796
Egypt,EGY,2011,0.186245807689,0.771122889301,0.181297004383,4.34223142450999,3.18461966207,Lower middle income,6.465084675,Africa,476748.0,3077.343
Egypt,EGY,2012,0.186477043192999,0.77164398204,0.18354795817,4.34601544305,3.18762563243999,Lower middle income,6.465084675,Africa,476748.0,3569.482
Egypt,EGY,2013,0.186753737665999,0.772305958362,0.185277274592,4.34986365315,3.1927600552,Lower middle income,6.465084675,Africa,476748.0,3583.854
Egypt,EGY,2014,0.187059060231,0.773052883069,0.187084970562,4.35339011327,3.20205223538,Lower middle income,6.465084675,Africa,476748.0,3705.465
Egypt,EGY,2015,0.187390576187,0.773888113354,0.18926531023,4.35646336346,3.21147629146,Lower middle income,6.465084675,Africa,476748.0,3933.927
Egypt,EGY,2016,0.187744834808,0.774813897885,0.190609103311,4.35904103321,3.22401683643,Lower middle income,6.465084675,Africa,476748.0,3862.011
Egypt,EGY,2017,0.188117075278999,0.775826260364,0.19294203792,4.36102280717,3.23818185168,Lower middle income,6.465084675,Africa,476748.0,2592.707
El Salvador,SLV,1990,0.187848760946,0.751419615959,0.184311858643,2.84503315278,3.13158330364,Upper middle income,7.2737407,North America,32489.0,891.759
El Salvador,SLV,1991,0.188274484026,0.752324960917,0.186040591378,2.84975835827,3.14384435257,Upper middle income,7.2737407,North America,32489.0,959.119
El Salvador,SLV,1992,0.188706796608,0.753216523168,0.187018472352,2.85448377728,3.15203219564,Upper middle income,7.2737407,North America,32489.0,1047.044
El Salvador,SLV,1993,0.189127906987,0.754094979405,0.188937626006,2.85921399729,3.15751393039,Upper middle income,7.2737407,North America,32489.0,1186.338
El Salvador,SLV,1994,0.189523027799,0.754957842201,0.190428772519,2.86386860347,3.16230908642,Upper middle income,7.2737407,North America,32489.0,1348.916
El Salvador,SLV,1995,0.189869599095999,0.755765872911,0.192433165867,2.86830741234,3.16522368583,Upper middle income,7.2737407,North America,32489.0,1552.129
El Salvador,SLV,1996,0.190240707142,0.75647445377,0.194225968016999,2.87244471817999,3.16122363221999,Upper middle income,7.2737407,North America,32489.0,1653.641
El Salvador,SLV,1997,0.190665862706,0.757019474575,0.197384608222,2.87598900902,3.15222121047,Upper middle income,7.2737407,North America,32489.0,1749.514
El Salvador,SLV,1998,0.191091617304,0.757472824992,0.199902355995,2.87928965919,3.13897096211,Upper middle income,7.2737407,North America,32489.0,1858.366
El Salvador,SLV,1999,0.191482787802,0.757955829569,0.202774673946,2.88258665059,3.12411605627,Upper middle income,7.2737407,North America,32489.0,1904.858
El Salvador,SLV,2000,0.191787974833999,0.758524606842999,0.205388060231,2.88597358088,3.11252040227,Upper middle income,7.2737407,North America,32489.0,1977.835
El Salvador,SLV,2001,0.192067944297,0.759235847487,0.207842578030999,2.88971217754,3.09989798395,Upper middle income,7.2737407,North America,32489.0,2051.156
El Salvador,SLV,2002,0.192407698288999,0.760096596341,0.209372938746,2.8937630474,3.08907336378,Upper middle income,7.2737407,North America,32489.0,2106.732
El Salvador,SLV,2003,0.192767193778999,0.761023724829,0.211669485986,2.89798319272,3.07716484795,Upper middle income,7.2737407,North America,32489.0,2197.501
El Salvador,SLV,2004,0.193108773889,0.761950455536,0.213523678482,2.90232639666,3.0662723518,Upper middle income,7.2737407,North America,32489.0,2273.938
El Salvador,SLV,2005,0.193403937094,0.762826855086,0.21590702059,2.90666848096,3.05882348187999,Upper middle income,7.2737407,North America,32489.0,2434.33
El Salvador,SLV,2006,0.193704376299,0.763679040272,0.21863848992,2.91110190221,3.05103009125,Upper middle income,7.2737407,North America,32489.0,2651.445
El Salvador,SLV,2007,0.194084131337999,0.764657013386,0.220663091482,2.91608649640999,3.04354784784999,Upper middle income,7.2737407,North America,32489.0,2814.604
El Salvador,SLV,2008,0.194483720663,0.765609933294999,0.223092309671,2.92097082561,3.03745330949,Upper middle income,7.2737407,North America,32489.0,2964.17
El Salvador,SLV,2009,0.194857346237,0.766439777095,0.225559362255999,2.92524346124,3.0328279318,Upper middle income,7.2737407,North America,32489.0,2889.68
El Salvador,SLV,2010,0.195154850432,0.76703580094,0.227827858208999,2.92834152005,3.03047240491,Upper middle income,7.2737407,North America,32489.0,3017.326
El Salvador,SLV,2011,0.195420480609999,0.767472459303,0.229858257475,2.93057408751,3.02770142401,Upper middle income,7.2737407,North America,32489.0,3305.002
El Salvador,SLV,2012,0.195735088866,0.767947974871,0.231869397605999,2.9329261909,3.02699163952,Upper middle income,7.2737407,North America,32489.0,3471.047
El Salvador,SLV,2013,0.196091210237,0.768454260157,0.234488153475,2.93540421863,3.02532010505,Upper middle income,7.2737407,North America,32489.0,3555.185
El Salvador,SLV,2014,0.196483190376,0.768980882495999,0.236998240552,2.93797465567,3.02515756556,Upper middle income,7.2737407,North America,32489.0,3638.533
El Salvador,SLV,2015,0.196909166613,0.769540791825,0.239301679208,2.94068941428,3.02410157793,Upper middle income,7.2737407,North America,32489.0,3761.492
El Salvador,SLV,2016,0.197357005088,0.770066166199,0.241685455256,2.94308556865,3.02554347549,Upper middle income,7.2737407,North America,32489.0,3870.318
El Salvador,SLV,2017,0.197831002875,0.770584701282,0.243873188283,2.94522037622,3.02588721657,Upper middle income,7.2737407,North America,32489.0,3986.018
Equatorial Guinea,GNQ,1990,0.153841263116,0.61410133614,0.0952860513895,3.27284266894,4.25892529557,Upper middle income,7.8559139,Africa,11814.0,312.102
Equatorial Guinea,GNQ,1991,0.153845431457,0.614211554822,0.0951514142474,3.275873752,4.26143575622,Upper middle income,7.8559139,Africa,11814.0,299.071
Equatorial Guinea,GNQ,1992,0.153981447048,0.614346311708,0.0955150332251,3.27896393911,4.2594279889,Upper middle income,7.8559139,Africa,11814.0,351.662
Equatorial Guinea,GNQ,1993,0.154229658021,0.614505682518,0.0961859212968,3.28192012338,4.25747438086,Upper middle income,7.8559139,Africa,11814.0,343.493
Equatorial Guinea,GNQ,1994,0.154569831346,0.614688526326,0.0966096179215,3.28458176002999,4.25235394782,Upper middle income,7.8559139,Africa,11814.0,245.881
Equatorial Guinea,GNQ,1995,0.154981025614,0.614892594336,0.0975687583406,3.28685649328,4.24902419686,Upper middle income,7.8559139,Africa,11814.0,333.846
Equatorial Guinea,GNQ,1996,0.156187547479,0.615194648936,0.101920942416,3.28924124509,4.24160095801,Upper middle income,7.8559139,Africa,11814.0,527.121
Equatorial Guinea,GNQ,1997,0.15859397579,0.615672396901,0.112268526886,3.29277316483,4.23012932324,Upper middle income,7.8559139,Africa,11814.0,965.017
Equatorial Guinea,GNQ,1998,0.161688254195,0.616253744897,0.125906579552,3.29667102671,4.21716460678,Upper middle income,7.8559139,Africa,11814.0,777.254
Equatorial Guinea,GNQ,1999,0.164954289257,0.616859221259,0.140887072720999,3.30011598526,4.20430191151,Upper middle income,7.8559139,Africa,11814.0,1251.452
Equatorial Guinea,GNQ,2000,0.167852638619,0.617337685850999,0.155048728843,3.30192879944999,4.19611077535,Upper middle income,7.8559139,Africa,11814.0,1885.985
Equatorial Guinea,GNQ,2001,0.170708669632,0.617640375647,0.169951339336,3.30115969997999,4.18827551083,Upper middle income,7.8559139,Africa,11814.0,2616.487
Equatorial Guinea,GNQ,2002,0.173886562774,0.617862976171,0.187049772547,3.2988990272,4.17859443039,Upper middle income,7.8559139,Africa,11814.0,3107.854
Equatorial Guinea,GNQ,2003,0.176907691506,0.618039369379,0.204679554376,3.29580005544,4.17055485031,Upper middle income,7.8559139,Africa,11814.0,5424.13
Equatorial Guinea,GNQ,2004,0.179290774967,0.618187831571,0.220753433498,3.29250504268,4.16312308567,Upper middle income,7.8559139,Africa,11814.0,8214.073
Equatorial Guinea,GNQ,2005,0.180577786978,0.61840824175,0.233862073653,3.29007702512999,4.16050945928,Upper middle income,7.8559139,Africa,11814.0,10810.445
Equatorial Guinea,GNQ,2006,0.181135737277,0.618778092975,0.244843685564,3.2883988652,4.15748307497,Upper middle income,7.8559139,Africa,11814.0,12743.347
Equatorial Guinea,GNQ,2007,0.181645704331,0.619325212446,0.256166232447,3.28752761897,4.15714230469,Upper middle income,7.8559139,Africa,11814.0,15782.688
Equatorial Guinea,GNQ,2008,0.182104231396,0.619946651942999,0.265124545487,3.28702680713,4.15812888726,Upper middle income,7.8559139,Africa,11814.0,22834.435
Equatorial Guinea,GNQ,2009,0.18251173805,0.620549931491,0.272418217362,3.2865082231,4.15754036568,Upper middle income,7.8559139,Africa,11814.0,16596.742
Equatorial Guinea,GNQ,2010,0.182856061664,0.621001966478,0.275574362755,3.28536406775,4.15864313084,Upper middle income,7.8559139,Africa,11814.0,17153.165
Equatorial Guinea,GNQ,2011,0.183182155047,0.621337490305,0.276207223566,3.2834834245,4.15811499845,Upper middle income,7.8559139,Africa,11814.0,21479.995
Equatorial Guinea,GNQ,2012,0.183527363501,0.621675732852,0.27753231794,3.28187095811,4.1586802647,Upper middle income,7.8559139,Africa,11814.0,21556.417
Equatorial Guinea,GNQ,2013,0.183887380941,0.62202065578,0.278118538835,3.28063526816,4.15976367915,Upper middle income,7.8559139,Africa,11814.0,20252.748
Equatorial Guinea,GNQ,2014,0.184255697318,0.622370503036,0.278256771957999,3.2798582581,4.16191196909,Upper middle income,7.8559139,Africa,11814.0,19271.286
Equatorial Guinea,GNQ,2015,0.184623595211,0.622715669092,0.278249522581,3.27945654849,4.16368693118,Upper middle income,7.8559139,Africa,11814.0,11217.985
Equatorial Guinea,GNQ,2016,0.184985828538,0.623040506016,0.278127841557,3.27904526104,4.16467961314,Upper middle income,7.8559139,Africa,11814.0,9202.539
Equatorial Guinea,GNQ,2017,0.18533360608,0.623349903615,0.277336567698,3.27899059312999,4.16708998551,Upper middle income,7.8559139,Africa,11814.0,9624.532
Eritrea,ERI,1990,0.152257481430999,0.60683940607,0.0865799678165,3.58134813478,3.90711369438,Low income,7.8559139,Africa,392924.52659574465,3309.844
Eritrea,ERI,1991,0.153177781875,0.608060594375,0.0882491964495,3.59705501969999,3.91586505594,Low income,7.8559139,Africa,392924.52659574465,3309.844
Eritrea,ERI,1992,0.154074045983999,0.609164025598,0.0897030686097,3.60819573457999,3.92092986298999,Low income,7.8559139,Africa,392924.52659574465,268.192
Eritrea,ERI,1993,0.154926853639,0.610222635477,0.0915708171006,3.61826009374999,3.92576360448999,Low income,7.8559139,Africa,392924.52659574465,167.084
Eritrea,ERI,1994,0.155695977061,0.611165547287,0.0930675163641,3.62709006112,3.93148065618999,Low income,7.8559139,Africa,392924.52659574465,195.44
Eritrea,ERI,1995,0.1563350801,0.611889278947,0.0946723328964,3.63398078465,3.93216431487,Low income,7.8559139,Africa,392924.52659574465,219.091
Eritrea,ERI,1996,0.156962125198,0.612506962695,0.0971899898865,3.63999409932,3.9327445162,Low income,7.8559139,Africa,392924.52659574465,263.808
Eritrea,ERI,1997,0.157667122266,0.613189219193,0.0994537308531,3.64626197676,3.92827521314,Low income,7.8559139,Africa,392924.52659574465,270.574
Eritrea,ERI,1998,0.158350006267,0.613870926586999,0.102153676945,3.65217604297,3.92292695755,Low income,7.8559139,Africa,392924.52659574465,283.919
Eritrea,ERI,1999,0.158907908888,0.614530726835,0.103936231755,3.65885241892,3.92052430998,Low income,7.8559139,Africa,392924.52659574465,274.584
Eritrea,ERI,2000,0.159229378894,0.615009870949,0.10484620047,3.66365048442,3.91665940062,Low income,7.8559139,Africa,392924.52659574465,238.508
Eritrea,ERI,2001,0.159390262577999,0.615292442730999,0.105078308497,3.66368006695999,3.91701788373,Low income,7.8559139,Africa,392924.52659574465,245.162
Eritrea,ERI,2002,0.159544159069,0.615584028414999,0.105315114658,3.66125791565,3.91439517783,Low income,7.8559139,Africa,392924.52659574465,227.498
Eritrea,ERI,2003,0.159667491452,0.615838827348,0.10540501687,3.65773626722,3.91380470483,Low income,7.8559139,Africa,392924.52659574465,258.933
Eritrea,ERI,2004,0.159740688891,0.616025878365,0.105473203699999,3.65449520661,3.91226348413,Low income,7.8559139,Africa,392924.52659574465,315.55
Eritrea,ERI,2005,0.15974578533,0.616111269411,0.105179237498,3.65257353235,3.90724258298,Low income,7.8559139,Africa,392924.52659574465,300.697
Eritrea,ERI,2006,0.159576485342,0.616076077001,0.104941154963,3.65117557659,3.89896912715,Low income,7.8559139,Africa,392924.52659574465,321.219
Eritrea,ERI,2007,0.159227248723,0.615980132962,0.103546437605,3.64922496383999,3.88959980987999,Low income,7.8559139,Africa,392924.52659574465,340.334
Eritrea,ERI,2008,0.158820786642999,0.615879177921,0.102279488135,3.64728055049999,3.87713502186,Low income,7.8559139,Africa,392924.52659574465,301.238
Eritrea,ERI,2009,0.158476414258,0.6158095374,0.101529056473,3.64582975994,3.86795728405,Low income,7.8559139,Africa,392924.52659574465,415.601
Eritrea,ERI,2010,0.158319839807,0.615834161960999,0.100845060377,3.64528503317,3.86211204403,Low income,7.8559139,Africa,392924.52659574465,501.424
Eritrea,ERI,2011,0.158297610436,0.615920827477,0.100695023703,3.64563459933,3.86113584042,Low income,7.8559139,Africa,392924.52659574465,642.502
Eritrea,ERI,2012,0.158293995263,0.616069032876,0.100636038011,3.64693604996,3.86021589317,Low income,7.8559139,Africa,392924.52659574465,693.804
Eritrea,ERI,2013,0.158309649619,0.616257958612,0.100789312234,3.64905692982,3.85955931072,Low income,7.8559139,Africa,392924.52659574465,596.754
Eritrea,ERI,2014,0.158353545423,0.616503608495,0.10074352606,3.6520965054,3.86113946738999,Low income,7.8559139,Africa,392924.52659574465,786.54
Eritrea,ERI,2015,0.158428190487,0.616791233255999,0.101299531993,3.6558137914,3.8613271735,Low income,7.8559139,Africa,392924.52659574465,603.193
Eritrea,ERI,2016,0.158543886173,0.617139964703,0.101816089699,3.66027494376,3.86344856423999,Low income,7.8559139,Africa,392924.52659574465,655.424
Eritrea,ERI,2017,0.158711073736,0.617568776716,0.102502520428,3.66566807955,3.86737670292999,Low income,7.8559139,Africa,392924.52659574465,557.857
Estonia,EST,1990,0.196205260972,0.70135385824,0.217591067065999,2.94547970306999,4.53205812054999,High income,11.503134125,Europe,38101.0,3309.844
Estonia,EST,1991,0.196030352042,0.701386695656,0.216098522452,2.9467700262,4.5326749016,High income,11.503134125,Europe,38101.0,3309.844
Estonia,EST,1992,0.195892365876999,0.701517304715,0.214753977185999,2.94836246007,4.5317579883,High income,11.503134125,Europe,38101.0,3309.844
Estonia,EST,1993,0.195813474281,0.701775201668,0.214295635974999,2.95029497153,4.53137919981,High income,11.503134125,Europe,38101.0,1194.189
Estonia,EST,1994,0.195781015922,0.702038984235,0.213722466765,2.95197867558,4.53101997498,High income,11.503134125,Europe,38101.0,1711.271
Estonia,EST,1995,0.195808011204,0.702324997072,0.213586891663,2.95328598658,4.5302580053,High income,11.503134125,Europe,38101.0,2721.005
Estonia,EST,1996,0.195874625767,0.702607394728,0.21423332603,2.95353048278,4.52918883798,High income,11.503134125,Europe,38101.0,3379.95
Estonia,EST,1997,0.195970425073,0.702900116560999,0.215408428254,2.95261542126,4.52266498966,High income,11.503134125,Europe,38101.0,3686.89
Estonia,EST,1998,0.196092696361,0.703193752643,0.215565606862,2.95114064196,4.51329866947,High income,11.503134125,Europe,38101.0,4096.127
Estonia,EST,1999,0.196243179655,0.703463052664,0.216796018845999,2.94964372346,4.50038693964,High income,11.503134125,Europe,38101.0,4151.432
Estonia,EST,2000,0.196417610621,0.703677233452,0.217424389542999,2.94861648299,4.48395423411,High income,11.503134125,Europe,38101.0,4084.938
Estonia,EST,2001,0.196772920282999,0.704068732007,0.219348937398,2.94972420166,4.45537972358,High income,11.503134125,Europe,38101.0,4516.219
Estonia,EST,2002,0.197373351910999,0.704701238326,0.222309193244,2.95278571221,4.41139349443,High income,11.503134125,Europe,38101.0,5358.418
Estonia,EST,2003,0.198088186635,0.705443056082,0.225861021182,2.95669071984,4.35823631411,High income,11.503134125,Europe,38101.0,7216.265
Estonia,EST,2004,0.198783380139,0.706132536064999,0.229282568630999,2.96041810851,4.30374672265,High income,11.503134125,Europe,38101.0,8923.191
Estonia,EST,2005,0.199325841042999,0.706620002121,0.233166143661,2.96289003694,4.25600077022,High income,11.503134125,Europe,38101.0,10426.689
Estonia,EST,2006,0.199814821494,0.706983291592,0.236075811463999,2.9645573428,4.20861608035,High income,11.503134125,Europe,38101.0,12657.064
Estonia,EST,2007,0.200382013634,0.707325724030999,0.239855234305,2.96615475171,4.15493102487,High income,11.503134125,Europe,38101.0,16764.936
Estonia,EST,2008,0.200976876826,0.707681701948,0.243593061032,2.96765857223,4.09857129238,High income,11.503134125,Europe,38101.0,18273.297
Estonia,EST,2009,0.201504850936,0.707936578633,0.246115391826,2.96852622393,4.05113254844,High income,11.503134125,Europe,38101.0,14756.39
Estonia,EST,2010,0.201903935893,0.708088560638,0.248454650322,2.96860740101,4.01345211537,High income,11.503134125,Europe,38101.0,14696.814
Estonia,EST,2011,0.202213735749,0.708157491733,0.250151114035,2.96805393743,3.98242770032999,High income,11.503134125,Europe,38101.0,17484.728
Estonia,EST,2012,0.202527328667999,0.708196453369999,0.251287235291,2.96725147001,3.95316952571,High income,11.503134125,Europe,38101.0,17414.24
Estonia,EST,2013,0.202844059423,0.708233718722,0.252232532273,2.96645929903,3.92668447347,High income,11.503134125,Europe,38101.0,19056.283
Estonia,EST,2014,0.203149389644,0.708244850929,0.251934413325,2.96560807427,3.90209929677,High income,11.503134125,Europe,38101.0,20253.974
Estonia,EST,2015,0.203441938680999,0.708248794008,0.251524410321,2.96464422161,3.88006787777,High income,11.503134125,Europe,38101.0,17403.806
Estonia,EST,2016,0.203719099961,0.708246120694999,0.25126560871,2.96353692157,3.86132856551,High income,11.503134125,Europe,38101.0,18290.293
Estonia,EST,2017,0.203977642902,0.708240561777,0.250270742469,2.96224376542,3.84885421123,High income,11.503134125,Europe,38101.0,20430.567
Ethiopia,ETH,1990,0.154271679828,0.61549493911,0.0833047775041,3.69369694994,4.03494418452,Low income,4.449270633333334,Africa,126783.0,284.636
